room_id,host_id,room_type,borough,neighborhood,reviews,overall_satisfaction,accommodates,bedrooms,price,minstay,latitude,longitude,last_modified
13091712,54995023,Entire home/apt,,Charlestown,0,,6,3.0,219.0,5.0,42.38062,-71.067408,2016-05-18 21:59:42.742691
4204961,5066654,Entire home/apt,,Charlestown,58,5.0,3,1.0,124.0,1.0,42.378791,-71.066309,2016-05-18 21:28:23.365705
7009774,36747522,Entire home/apt,,Charlestown,0,,6,3.0,599.0,2.0,42.383824,-71.067669,2016-05-19 00:54:04.059459
5592866,28185704,Entire home/apt,,Charlestown,6,5.0,2,1.0,150.0,2.0,42.383299,-71.068582,2016-05-18 20:52:27.305963
13032590,21745230,Entire home/apt,,Charlestown,0,,6,3.0,175.0,1.0,42.382277,-71.076915,2016-05-18 22:33:54.771058
6602167,24584716,Entire home/apt,,Jamaica Plain,3,4.5,6,2.0,168.0,1.0,42.32527,-71.107011,2016-05-19 02:21:13.955401
3591359,9662986,Entire home/apt,,Jamaica Plain,20,5.0,4,2.0,180.0,7.0,42.326093,-71.104532,2016-05-18 22:04:25.652554
12628940,68572323,Entire home/apt,,Allston,0,,4,2.0,200.0,1.0,42.362599,-71.130653,2016-05-19 00:48:09.326201
8882195,12243051,Entire home/apt,,Allston,8,4.5,2,0.0,210.0,3.0,42.348511,-71.132824,2016-05-18 20:08:54.998701
12730816,69221027,Entire home/apt,,Back Bay,3,5.0,2,0.0,195.0,1.0,42.351809,-71.089774,2016-05-18 20:01:21.309343
13028097,33694027,Entire home/apt,,Allston,0,,2,0.0,75.0,7.0,42.362835,-71.128673,2016-05-19 01:11:55.933042
11662695,8139434,Entire home/apt,,Allston,19,4.5,4,1.0,124.0,1.0,42.349832,-71.141845,2016-05-19 01:27:07.178763
9593141,49651994,Entire home/apt,,Allston,0,,4,2.0,125.0,3.0,42.358506,-71.129445,2016-05-19 00:14:17.626565
3519768,508268,Entire home/apt,,Allston,9,5.0,3,1.0,189.0,3.0,42.359355,-71.129354,2016-05-19 01:50:11.879747
5593939,11159801,Entire home/apt,,Allston,51,5.0,4,1.0,100.0,1.0,42.34923,-71.1299,2016-05-18 22:06:24.546571
4251795,981669,Entire home/apt,,Fenway,55,4.5,4,1.0,150.0,2.0,42.343561,-71.094771,2016-05-18 21:34:05.573366
12532440,16620216,Entire home/apt,,Back Bay,0,,2,1.0,150.0,20.0,42.350371,-71.088267,2016-05-18 20:38:52.419963
583255,306407,Entire home/apt,,Brighton,7,5.0,2,1.0,184.0,2.0,42.341713,-71.148512,2016-05-18 23:24:43.287839
9774847,50161296,Entire home/apt,,Allston,0,,3,1.0,79.0,7.0,42.353285,-71.125611,2016-05-18 21:50:02.037539
8607856,31545543,Entire home/apt,,Allston,0,,5,2.0,298.0,2.0,42.348075,-71.135388,2016-05-18 23:08:20.717744
6343532,33037385,Entire home/apt,,Brighton,49,4.5,6,2.0,212.0,2.0,42.344961,-71.149618,2016-05-19 00:23:08.182822
4410765,9795590,Entire home/apt,,Brighton,1,,5,3.0,150.0,7.0,42.353654,-71.148274,2016-05-18 21:00:34.766743
2061478,10550788,Entire home/apt,,Brighton,6,5.0,2,1.0,110.0,,42.337582,-71.1503,2016-05-19 00:15:01.923810
11896394,13263766,Entire home/apt,,Allston,0,,3,1.0,120.0,1.0,42.34854,-71.137545,2016-05-18 22:48:10.456961
9114896,43777733,Entire home/apt,,Brighton,21,4.5,6,2.0,144.0,2.0,42.353892,-71.159544,2016-05-18 22:32:08.710987
10763248,3828480,Entire home/apt,,Allston,7,4.5,4,2.0,150.0,2.0,42.353879,-71.135651,2016-05-19 00:05:55.526023
9845039,184232,Entire home/apt,,Fenway,6,4.5,4,1.0,100.0,1.0,42.346909,-71.104928,2016-05-18 20:56:10.053817
12734288,46589576,Entire home/apt,,Allston,0,,7,3.0,150.0,3.0,42.364413,-71.130919,2016-05-18 20:22:46.494639
11988537,64082142,Entire home/apt,,Fenway,0,,2,0.0,280.0,1.0,42.344972,-71.0973,2016-05-19 01:25:52.378194
5783197,4552954,Entire home/apt,,South End,24,5.0,5,3.0,600.0,3.0,42.342896,-71.074232,2016-05-19 02:39:49.006672
6878090,4908272,Entire home/apt,,Beacon Hill,6,4.0,2,1.0,230.0,1.0,42.359413,-71.065998,2016-05-19 01:30:58.738844
5768819,22348222,Entire home/apt,,South End,3,4.5,2,0.0,155.0,7.0,42.344186,-71.076085,2016-05-19 02:47:58.197059
11213228,50935492,Entire home/apt,,South End,1,,7,2.0,200.0,1.0,42.338161,-71.068154,2016-05-18 21:19:17.926919
8815257,6103953,Entire home/apt,,South End,20,4.5,6,2.0,210.0,,42.344373,-71.064577,2016-05-18 20:38:24.487423
4178790,1444340,Entire home/apt,,South End,33,4.5,6,2.0,235.0,,42.33746,-71.074624,2016-05-18 20:24:32.095246
9508975,21737209,Entire home/apt,,South End,0,,4,2.0,300.0,2.0,42.338651,-71.07059,2016-05-18 23:47:36.840727
4364989,9653086,Entire home/apt,,South End,23,5.0,4,1.0,100.0,1.0,42.342374,-71.075601,2016-05-19 01:11:52.838531
8389735,41456680,Entire home/apt,,Chinatown,0,,4,2.0,600.0,2.0,42.352224,-71.061867,2016-05-19 00:31:55.038926
7746727,3103040,Entire home/apt,,South End,6,4.5,4,2.0,330.0,2.0,42.345045,-71.074277,2016-05-19 01:10:04.875097
3842286,3149911,Entire home/apt,,South End,19,5.0,4,1.0,189.0,3.0,42.345412,-71.075669,2016-05-19 00:26:53.093414
5932402,2221632,Entire home/apt,,South End,0,,2,1.0,190.0,6.0,42.344745,-71.070257,2016-05-18 21:58:19.959330
3049206,508268,Entire home/apt,,Downtown,25,5.0,4,1.0,249.0,,42.352242,-71.06355,2016-05-18 23:03:17.767449
5899031,30638417,Entire home/apt,,Back Bay,18,4.5,4,2.0,350.0,4.0,42.352642,-71.076145,2016-05-18 20:16:51.701809
697078,26988,Entire home/apt,,Beacon Hill,4,4.5,3,1.0,175.0,6.0,42.358931,-71.063311,2016-05-19 01:41:19.069362
9489487,26133980,Entire home/apt,,South End,7,5.0,3,2.0,185.0,1.0,42.344557,-71.071761,2016-05-19 01:22:20.960199
10266928,48494513,Entire home/apt,,Back Bay,7,4.0,2,1.0,229.0,2.0,42.355102,-71.073168,2016-05-18 20:28:19.858946
5885130,29855553,Entire home/apt,,South End,7,5.0,2,1.0,295.0,5.0,42.339965,-71.075142,2016-05-19 01:55:43.625907
5649821,28241697,Entire home/apt,,Beacon Hill,13,4.5,4,1.0,240.0,3.0,42.353072,-71.064667,2016-05-19 01:18:33.688463
721979,25188,Entire home/apt,,Downtown,7,5.0,4,2.0,329.0,3.0,42.352452,-71.062251,2016-05-19 02:10:56.049187
6746543,32376332,Entire home/apt,,Chinatown,3,5.0,2,1.0,285.0,1.0,42.351592,-71.062207,2016-05-19 02:04:27.306944
737519,1171636,Entire home/apt,,Dorchester,2,,2,2.0,110.0,3.0,42.294426,-71.052652,2016-05-19 02:55:19.868506
10117803,30283594,Entire home/apt,,Downtown,1,,5,2.0,571.0,3.0,42.351261,-71.063625,2016-05-18 23:51:11.466841
218259,25188,Entire home/apt,,Downtown,5,4.5,2,1.0,329.0,3.0,42.352746,-71.063009,2016-05-18 22:49:01.291770
2821921,25188,Entire home/apt,,Downtown,3,5.0,4,2.0,329.0,4.0,42.351195,-71.063718,2016-05-19 02:51:12.184838
6016150,30283594,Entire home/apt,,Leather District,0,,3,1.0,571.0,10.0,42.351518,-71.05875,2016-05-19 02:11:57.040559
10116429,30283594,Entire home/apt,,Downtown,1,,3,1.0,169.0,3.0,42.352747,-71.061474,2016-05-19 01:23:55.658373
11981674,30283594,Entire home/apt,,Downtown,0,,5,2.0,199.0,3.0,42.353019,-71.061835,2016-05-19 02:35:09.514755
12302222,30283594,Entire home/apt,,Downtown,0,,5,2.0,199.0,10.0,42.353042,-71.059741,2016-05-19 01:21:59.851580
18711,71783,Entire home/apt,,Dorchester,17,4.5,6,3.0,151.0,6.0,42.323286,-71.062103,2016-05-18 23:11:44.236537
377474,119019,Entire home/apt,,Dorchester,19,4.5,14,5.0,395.0,2.0,42.29839,-71.059312,2016-05-19 01:18:04.687266
10034284,30283594,Entire home/apt,,Chinatown,0,,5,2.0,169.0,25.0,42.351179,-71.06122,2016-05-18 20:53:44.372519
10262069,30283594,Entire home/apt,,Chinatown,0,,5,2.0,399.0,25.0,42.35093,-71.059772,2016-05-18 20:53:03.945988
3048961,508268,Entire home/apt,,Downtown,11,5.0,4,1.0,199.0,,42.351545,-71.063551,2016-05-19 00:04:54.828231
10116601,30283594,Entire home/apt,,Chinatown,1,,3,1.0,169.0,3.0,42.352068,-71.061945,2016-05-19 02:34:12.597704
11980760,30283594,Entire home/apt,,Chinatown,0,,3,1.0,359.0,3.0,42.351461,-71.061742,2016-05-18 22:16:55.651173
8914895,36981635,Entire home/apt,,Downtown,0,,5,2.0,315.0,1.0,42.351644,-71.063789,2016-05-19 00:12:27.723581
9922595,30283594,Entire home/apt,,Downtown,0,,3,1.0,169.0,2.0,42.351072,-71.063056,2016-05-18 22:23:54.810027
10424879,15232579,Entire home/apt,,Chinatown,3,5.0,3,1.0,152.0,,42.349398,-71.061335,2016-05-18 20:40:42.227519
8919439,21185257,Entire home/apt,,Leather District,3,5.0,4,2.0,249.0,1.0,42.351443,-71.058003,2016-05-19 00:51:01.506925
10083363,21962270,Entire home/apt,,South End,3,5.0,2,1.0,110.0,2.0,42.345138,-71.064073,2016-05-18 20:23:12.517512
1731639,2355815,Entire home/apt,,Bay Village,5,4.5,5,2.0,500.0,3.0,42.349586,-71.067575,2016-05-18 21:46:17.580632
8861069,15192564,Entire home/apt,,Chinatown,9,4.5,3,0.0,125.0,1.0,42.3484,-71.062277,2016-05-19 01:01:13.978575
12382743,30283594,Entire home/apt,,Chinatown,0,,3,1.0,169.0,3.0,42.351131,-71.061376,2016-05-18 23:59:22.462591
12726343,58930331,Entire home/apt,,Downtown,0,,2,0.0,160.0,5.0,42.351375,-71.064919,2016-05-19 02:06:51.862418
12356183,30283594,Entire home/apt,,Chinatown,0,,3,1.0,457.0,10.0,42.3517,-71.060163,2016-05-19 01:20:05.123462
8146141,10876417,Entire home/apt,,Chinatown,1,,2,1.0,250.0,1.0,42.350582,-71.061987,2016-05-19 00:26:55.998484
4445906,9419684,Entire home/apt,,Chinatown,2,,5,2.0,299.0,3.0,42.351581,-71.061727,2016-05-18 23:31:37.138044
12205580,65394478,Entire home/apt,,Beacon Hill,0,,2,1.0,195.0,13.0,42.353343,-71.064562,2016-05-18 20:55:48.857288
10426124,53699829,Entire home/apt,,Dorchester,8,4.5,5,3.0,84.0,2.0,42.314987,-71.066643,2016-05-18 20:10:35.959808
3394437,16912440,Entire home/apt,,Dorchester,11,5.0,6,3.0,300.0,1.0,42.313955,-71.061422,2016-05-19 01:06:17.980819
12109171,37892354,Entire home/apt,,Dorchester,6,4.5,6,3.0,175.0,1.0,42.288858,-71.065668,2016-05-18 20:07:18.427774
12932465,17351265,Entire home/apt,,Leather District,0,,2,1.0,223.0,2.0,42.35038,-71.059591,2016-05-18 21:01:42.570667
531552,71783,Entire home/apt,,Dorchester,7,4.5,5,2.0,125.0,,42.289813,-71.059005,2016-05-19 01:28:16.045884
1868124,9419684,Entire home/apt,,Downtown,7,4.5,3,1.0,220.0,3.0,42.351308,-71.063506,2016-05-18 22:50:20.425208
7508063,2064438,Entire home/apt,,South End,9,5.0,6,2.0,238.0,1.0,42.34426,-71.066526,2016-05-19 01:40:50.986780
9384269,48683351,Entire home/apt,,Chinatown,19,4.5,3,1.0,115.0,1.0,42.3514,-71.060818,2016-05-18 22:08:22.929545
2187766,9419684,Entire home/apt,,Chinatown,19,4.5,5,2.0,299.0,3.0,42.351638,-71.062148,2016-05-19 00:21:56.111816
579605,71783,Entire home/apt,,Dorchester,8,4.5,4,2.0,125.0,,42.322803,-71.061845,2016-05-18 22:50:38.940113
3539510,71783,Entire home/apt,,Dorchester,10,4.5,6,3.0,134.0,,42.323285,-71.059858,2016-05-18 21:46:28.066800
4053612,21021264,Entire home/apt,,Leather District,24,5.0,4,2.0,500.0,1.0,42.351322,-71.057655,2016-05-18 20:44:52.076050
11590512,12243051,Entire home/apt,,South End,1,,2,1.0,219.0,3.0,42.344289,-71.06305,2016-05-18 20:54:17.257462
7649517,12243051,Entire home/apt,,South End,16,4.5,4,1.0,229.0,2.0,42.345767,-71.063189,2016-05-18 19:46:19.186359
8830015,22591136,Entire home/apt,,Chinatown,36,4.5,6,2.0,244.0,1.0,42.350552,-71.061686,2016-05-18 20:52:08.223181
7919500,12243051,Entire home/apt,,Chinatown,10,4.5,4,1.0,134.0,2.0,42.34697,-71.063618,2016-05-18 21:20:59.361505
12303347,30283594,Entire home/apt,,Chinatown,0,,3,1.0,169.0,10.0,42.351929,-71.059508,2016-05-18 20:27:55.654408
8518665,12243051,Entire home/apt,,South End,1,,4,1.0,209.0,2.0,42.346342,-71.063859,2016-05-19 02:42:27.798521
7920541,12243051,Entire home/apt,,South End,19,5.0,4,1.0,145.0,2.0,42.34579,-71.063437,2016-05-18 22:32:35.049068
11126122,57677138,Entire home/apt,,Chinatown,1,,3,2.0,319.0,2.0,42.351059,-71.062892,2016-05-19 00:07:02.942098
7921131,12243051,Entire home/apt,,South End,13,4.5,4,1.0,170.0,3.0,42.344879,-71.063129,2016-05-18 23:45:02.431796
9574727,2976895,Entire home/apt,,South End,2,,1,0.0,175.0,2.0,42.346279,-71.06176,2016-05-19 02:50:39.326287
8902304,12243051,Entire home/apt,,South End,14,5.0,4,2.0,229.0,2.0,42.346614,-71.063604,2016-05-18 23:47:13.329958
9208166,47889779,Entire home/apt,,South End,29,5.0,6,2.0,212.0,,42.34435,-71.06362,2016-05-19 00:28:52.583669
7434871,38945687,Entire home/apt,,Chinatown,25,4.5,8,3.0,349.0,,42.349393,-71.062637,2016-05-18 22:51:36.636788
561769,71783,Entire home/apt,,Dorchester,3,4.5,6,2.0,134.0,,42.31324,-71.062416,2016-05-19 02:21:32.162389
8536127,39459066,Entire home/apt,,Dorchester,8,4.0,8,4.0,285.0,1.0,42.313332,-71.065857,2016-05-19 02:28:45.169950
7106162,24658662,Entire home/apt,,Dorchester,1,,4,2.0,139.0,1.0,42.318783,-71.05251,2016-05-18 20:17:35.140777
2649521,13563081,Entire home/apt,,South Boston Waterfront,7,5.0,6,3.0,600.0,4.0,42.343165,-71.053388,2016-05-18 23:58:48.357682
1156549,6108324,Entire home/apt,,South Boston,27,4.5,6,2.0,199.0,2.0,42.329513,-71.054318,2016-05-19 01:31:48.175993
4435928,23025515,Entire home/apt,,South Boston,11,5.0,2,1.0,200.0,1.0,42.33572,-71.05413,2016-05-18 20:47:22.002863
4585452,23769200,Entire home/apt,,South Boston,1,,5,2.0,140.0,4.0,42.332405,-71.051154,2016-05-18 22:22:52.545922
2515870,12878584,Entire home/apt,,Dorchester,86,4.5,2,1.0,99.0,1.0,42.322216,-71.054855,2016-05-19 02:07:31.524405
11735784,9419684,Entire home/apt,,South Boston Waterfront,0,,6,3.0,485.0,3.0,42.352645,-71.045701,2016-05-19 02:32:21.075897
6843850,14225772,Entire home/apt,,South Boston Waterfront,2,,4,2.0,650.0,3.0,42.349329,-71.049031,2016-05-18 20:38:56.104376
4409819,9419684,Entire home/apt,,Back Bay,2,,3,1.0,267.0,14.0,42.350308,-71.070564,2016-05-19 01:54:39.423849
12812290,56137655,Entire home/apt,,Chinatown,1,,5,2.0,260.0,3.0,42.350699,-71.062443,2016-05-19 00:31:45.306004
4275846,2356643,Entire home/apt,,Downtown,39,4.0,2,0.0,169.0,1.0,42.351227,-71.064081,2016-05-18 20:45:20.751988
11300899,36982379,Entire home/apt,,Roxbury,1,,4,1.0,100.0,1.0,42.334236,-71.074886,2016-05-19 00:16:44.387250
7114655,271917,Entire home/apt,,South End,4,4.5,5,2.0,300.0,3.0,42.343356,-71.065716,2016-05-19 01:43:19.730123
6793945,35331408,Entire home/apt,,South End,16,5.0,4,1.0,215.0,2.0,42.336327,-71.074157,2016-05-18 22:47:48.207225
7965521,22110106,Entire home/apt,,South End,14,5.0,2,1.0,215.0,1.0,42.344507,-71.073896,2016-05-19 01:19:22.766586
1174776,6429699,Entire home/apt,,Back Bay,6,5.0,1,0.0,185.0,5.0,42.350314,-71.075657,2016-05-19 00:47:30.416465
3903273,2278181,Entire home/apt,,South End,5,5.0,2,1.0,225.0,7.0,42.342335,-71.07312,2016-05-18 23:56:06.358487
2395326,12230539,Entire home/apt,,South End,107,5.0,2,1.0,172.0,1.0,42.346433,-71.070916,2016-05-18 22:43:46.764686
13060835,72340877,Entire home/apt,,Back Bay,0,,4,1.0,330.0,2.0,42.347045,-71.078003,2016-05-19 01:19:14.196854
10996179,48702457,Entire home/apt,,Dorchester,4,5.0,2,1.0,115.0,2.0,42.28255,-71.065369,2016-05-18 23:18:55.181249
5371051,27842033,Entire home/apt,,Dorchester,10,5.0,6,3.0,110.0,1.0,42.313386,-71.065255,2016-05-19 00:40:37.203525
5280183,4195134,Entire home/apt,,Back Bay,3,4.5,2,0.0,110.0,21.0,42.355305,-71.079535,2016-05-19 00:56:48.075528
3069104,11492081,Entire home/apt,,Beacon Hill,15,4.5,3,1.0,166.0,1.0,42.360751,-71.062935,2016-05-19 00:52:22.276114
6677640,34950334,Entire home/apt,,Beacon Hill,11,5.0,3,1.0,200.0,2.0,42.36052,-71.064014,2016-05-18 23:54:57.044665
4065578,16779145,Entire home/apt,,Back Bay,50,5.0,3,1.0,200.0,1.0,42.345141,-71.081029,2016-05-19 00:30:08.624143
10266397,48494513,Entire home/apt,,Back Bay,2,,2,1.0,249.0,2.0,42.348345,-71.086204,2016-05-18 21:57:12.957302
12655866,44795554,Entire home/apt,,Beacon Hill,0,,2,0.0,180.0,2.0,42.357914,-71.063459,2016-05-18 22:10:26.577337
11980767,5241671,Entire home/apt,,Fenway,1,,4,0.0,160.0,3.0,42.351162,-71.090677,2016-05-18 23:47:15.162613
12493396,29568033,Entire home/apt,,Beacon Hill,0,,4,1.0,180.0,1.0,42.358481,-71.069479,2016-05-18 23:55:38.849221
3653207,18477814,Entire home/apt,,Downtown,40,4.5,2,1.0,250.0,1.0,42.351368,-71.067391,2016-05-19 01:04:36.238472
12154934,65268598,Entire home/apt,,Back Bay,8,4.5,3,1.0,163.0,1.0,42.348416,-71.085342,2016-05-18 22:51:16.981943
12621291,3715298,Entire home/apt,,Back Bay,2,,3,0.0,200.0,2.0,42.35299,-71.078119,2016-05-18 20:31:04.075127
1835533,1716576,Entire home/apt,,Fenway,38,4.0,3,0.0,139.0,3.0,42.350234,-71.092955,2016-05-19 01:10:22.715811
6323935,31804748,Entire home/apt,,Back Bay,58,5.0,2,1.0,210.0,1.0,42.344028,-71.08292,2016-05-19 02:56:59.804374
6326257,9410008,Entire home/apt,,Beacon Hill,46,5.0,5,2.0,375.0,,42.361107,-71.070293,2016-05-19 01:55:23.717411
3302294,1369968,Entire home/apt,,Back Bay,115,4.0,2,1.0,185.0,1.0,42.352578,-71.082599,2016-05-19 01:37:29.417820
10427199,48494513,Entire home/apt,,South End,11,4.5,2,0.0,219.0,2.0,42.343416,-71.079516,2016-05-18 20:11:30.010159
7475379,22348222,Entire home/apt,,Back Bay,2,,2,0.0,150.0,7.0,42.350822,-71.082039,2016-05-19 02:58:12.855017
798957,1651480,Entire home/apt,,South End,175,5.0,4,2.0,225.0,1.0,42.341213,-71.075711,2016-05-19 02:03:56.635006
11866651,40946436,Entire home/apt,,Downtown,7,5.0,10,3.0,250.0,,42.350761,-71.065851,2016-05-19 01:17:47.870354
11588543,16681075,Entire home/apt,,South End,15,5.0,3,2.0,195.0,2.0,42.337137,-71.076725,2016-05-19 01:43:59.505222
3985462,9410008,Entire home/apt,,Fenway,108,5.0,3,1.0,182.0,,42.350703,-71.090698,2016-05-19 01:27:42.715583
7620413,38708629,Entire home/apt,,Roxbury,2,,2,1.0,200.0,14.0,42.340053,-71.081251,2016-05-18 21:11:25.621485
12092499,9410008,Entire home/apt,,Back Bay,4,5.0,3,1.0,228.0,,42.350125,-71.089997,2016-05-18 21:58:03.268362
7755144,29806038,Entire home/apt,,South End,17,5.0,3,1.0,225.0,2.0,42.339477,-71.07938,2016-05-19 01:22:29.975154
9238963,22779296,Entire home/apt,,Back Bay,1,,3,0.0,110.0,2.0,42.352247,-71.081102,2016-05-18 23:25:01.171517
198789,970426,Entire home/apt,,Beacon Hill,48,4.5,4,2.0,135.0,7.0,42.358666,-71.068105,2016-05-18 20:16:55.182535
13015832,18202088,Entire home/apt,,Back Bay,0,,4,2.0,259.0,2.0,42.345298,-71.078935,2016-05-18 20:31:07.764669
4359160,324630,Entire home/apt,,Beacon Hill,147,4.0,2,0.0,99.0,,42.361079,-71.065625,2016-05-18 23:55:10.386146
2126053,10844648,Entire home/apt,,Beacon Hill,29,4.5,2,0.0,165.0,5.0,42.356716,-71.071472,2016-05-19 01:34:55.024783
4632511,23901135,Entire home/apt,,Beacon Hill,15,4.5,4,2.0,305.0,3.0,42.361143,-71.065213,2016-05-19 01:26:14.769565
3969526,5408229,Entire home/apt,,South End,89,4.5,4,2.0,255.0,,42.337627,-71.073947,2016-05-19 00:29:33.485187
11906382,12556651,Entire home/apt,,Beacon Hill,2,,4,2.0,375.0,4.0,42.361037,-71.063849,2016-05-18 21:22:17.115212
13014498,22110106,Entire home/apt,,South End,0,,2,1.0,220.0,14.0,42.344568,-71.070951,2016-05-19 01:04:03.345221
12902509,10669839,Entire home/apt,,Beacon Hill,0,,2,1.0,400.0,3.0,42.354569,-71.063794,2016-05-19 00:29:16.171739
8595650,14535919,Entire home/apt,,South End,23,5.0,4,1.0,200.0,3.0,42.343642,-71.070969,2016-05-18 23:17:25.988759
12069214,757253,Entire home/apt,,Beacon Hill,3,5.0,3,0.0,220.0,2.0,42.353037,-71.065555,2016-05-18 23:38:33.529223
9261381,47670141,Entire home/apt,,Chinatown,0,,3,1.0,225.0,1.0,42.351032,-71.062789,2016-05-18 21:23:36.248343
6089196,31394729,Entire home/apt,,Beacon Hill,10,4.5,2,1.0,190.0,2.0,42.358981,-71.066648,2016-05-18 20:21:42.310264
7837202,22348222,Entire home/apt,,Beacon Hill,0,,2,0.0,150.0,7.0,42.360992,-71.064443,2016-05-18 20:53:27.388497
12962923,20857768,Entire home/apt,,Beacon Hill,0,,2,0.0,209.0,4.0,42.357626,-71.070201,2016-05-18 21:04:09.825665
10653150,25308015,Entire home/apt,,Beacon Hill,20,4.5,4,2.0,199.0,,42.358078,-71.064729,2016-05-18 20:19:10.217062
12211821,5618949,Entire home/apt,,Downtown,1,,3,0.0,169.0,,42.350564,-71.065654,2016-05-18 21:02:49.454213
9248612,47990609,Entire home/apt,,Beacon Hill,5,4.5,6,2.0,275.0,2.0,42.360692,-71.069797,2016-05-18 23:04:23.764954
24232,97805,Entire home/apt,,Downtown,95,5.0,2,1.0,268.0,3.0,42.348533,-71.064475,2016-05-19 01:30:37.463243
12398621,43450256,Entire home/apt,,Beacon Hill,3,4.5,2,0.0,160.0,1.0,42.357358,-71.07167,2016-05-18 21:43:33.070429
901914,4818556,Entire home/apt,,South End,0,,2,1.0,249.0,1.0,42.341372,-71.069496,2016-05-18 23:43:00.202143
6378076,15020804,Entire home/apt,,Charlestown,17,4.5,3,1.0,180.0,1.0,42.380411,-71.062453,2016-05-18 21:41:46.135774
12387280,30209747,Entire home/apt,,West End,1,,2,1.0,175.0,1.0,42.361749,-71.065314,2016-05-19 01:58:39.490748
2592301,970426,Entire home/apt,,Beacon Hill,6,4.5,4,1.0,180.0,7.0,42.360342,-71.069064,2016-05-19 00:18:10.851591
7728499,22348222,Entire home/apt,,Downtown,3,4.5,2,0.0,160.0,7.0,42.359525,-71.06249,2016-05-19 01:29:15.872851
3377100,7629859,Entire home/apt,,Beacon Hill,53,5.0,2,1.0,270.0,3.0,42.356693,-71.072971,2016-05-19 00:31:11.363546
5959251,27075316,Entire home/apt,,Back Bay,3,5.0,2,1.0,375.0,,42.355004,-71.072816,2016-05-18 23:57:04.290788
508017,2503703,Entire home/apt,,Beacon Hill,124,4.5,2,1.0,199.0,,42.359145,-71.067851,2016-05-18 23:36:31.851888
10083878,51741798,Entire home/apt,,South End,7,5.0,4,1.0,170.0,2.0,42.338323,-71.076297,2016-05-19 01:32:17.921703
12988807,71551723,Entire home/apt,,Chinatown,0,,3,1.0,220.0,5.0,42.352426,-71.062059,2016-05-19 02:43:39.333774
12365159,2788083,Entire home/apt,,Beacon Hill,0,,2,1.0,395.0,2.0,42.358785,-71.067526,2016-05-18 22:13:20.321849
9864083,50766866,Entire home/apt,,South End,0,,2,1.0,150.0,1.0,42.341836,-71.064754,2016-05-18 21:18:42.698162
12253029,42868503,Entire home/apt,,South End,4,4.5,2,0.0,115.0,1.0,42.342533,-71.070517,2016-05-19 01:33:35.190601
8816616,46186165,Entire home/apt,,South End,1,,2,2.0,99.0,1.0,42.343831,-71.065469,2016-05-18 22:30:44.178153
8116523,42431392,Entire home/apt,,Back Bay,59,4.5,3,1.0,69.0,1.0,42.355528,-71.078341,2016-05-18 22:20:18.192020
11122394,50587785,Entire home/apt,,Back Bay,4,5.0,4,2.0,450.0,1.0,42.353559,-71.074098,2016-05-18 22:37:16.881841
11687031,12243051,Entire home/apt,,South End,1,,2,1.0,150.0,3.0,42.344795,-71.063259,2016-05-19 00:36:49.242738
5769127,22348222,Entire home/apt,,South End,1,,2,0.0,150.0,7.0,42.343642,-71.075725,2016-05-18 22:18:53.089721
1773334,3690888,Entire home/apt,,Beacon Hill,42,4.5,4,2.0,320.0,1.0,42.353039,-71.065364,2016-05-19 00:58:21.479045
6348631,7119092,Entire home/apt,,South End,8,4.5,2,2.0,149.0,1.0,42.344538,-71.066022,2016-05-18 21:49:52.314275
13060113,62461042,Entire home/apt,,Back Bay,0,,3,1.0,350.0,1.0,42.351329,-71.076744,2016-05-18 21:28:35.327142
7825898,17296560,Entire home/apt,,Back Bay,8,5.0,2,1.0,199.0,2.0,42.353707,-71.076651,2016-05-18 21:41:15.655191
6930296,35317652,Entire home/apt,,Beacon Hill,16,4.5,3,1.0,192.0,2.0,42.352545,-71.070927,2016-05-18 20:31:44.637238
7911936,22348222,Entire home/apt,,Beacon Hill,6,4.0,2,0.0,155.0,7.0,42.360836,-71.064129,2016-05-19 00:37:49.165731
6248526,1782413,Entire home/apt,,South End,2,,2,1.0,170.0,4.0,42.344206,-71.072228,2016-05-18 21:10:12.326068
12087989,799496,Entire home/apt,,Beacon Hill,2,,3,0.0,220.0,2.0,42.353422,-71.064975,2016-05-19 01:19:08.594239
29765,128280,Entire home/apt,,Charlestown,90,5.0,2,1.0,295.0,2.0,42.378338,-71.066627,2016-05-18 23:11:37.008594
6066455,9410008,Entire home/apt,,Beacon Hill,43,5.0,8,4.0,525.0,,42.360433,-71.071343,2016-05-18 22:42:09.487557
12648403,1846434,Entire home/apt,,Beacon Hill,0,,2,0.0,133.0,3.0,42.358903,-71.070091,2016-05-19 00:10:25.779241
9857049,48494513,Entire home/apt,,Beacon Hill,5,5.0,2,1.0,259.0,2.0,42.357443,-71.069032,2016-05-18 21:44:51.095168
1291333,970426,Entire home/apt,,Beacon Hill,24,4.5,3,1.0,180.0,7.0,42.358859,-71.068746,2016-05-18 20:47:17.566267
8275452,9744348,Entire home/apt,,Bay Village,0,,2,0.0,81.0,1.0,42.348242,-71.070709,2016-05-18 20:43:35.414931
10141326,47907391,Entire home/apt,,Bay Village,3,4.5,6,1.0,250.0,1.0,42.347893,-71.072551,2016-05-18 21:15:23.275973
3520353,6508758,Entire home/apt,,Beacon Hill,53,5.0,2,1.0,238.0,2.0,42.357799,-71.063035,2016-05-19 01:27:59.156342
